propertyId,address1,address2,city,states,zipcode,types,price
cb31a084-36d1-4e7d-853e-0b0605fc04c2,9110 Block Cliffs,Apt. 211,East Kenfurt,Georgia,57457-5985,Cooperative,9725946
2afe26b3-14b8-4bb4-b35b-ce95883522e1,442 Valentine Ville,Apt. 438,Mervinberg,Wisconsin,69887,Condo - 5+ stories,6234099
88fac346-6bcf-499d-924f-d98502f5f4fb,856 Swaniawski Brooks,Apt. 287,East Joelburgh,New Mexico,38050,Condo - 4 or fewer stories,16578492
392816d4-1fec-43cf-af44-71aa1ae85ce2,3785 Michelle Grove,Apt. 974,Okunevaland,New York,63789-7513,Cooperative,6181228
f5a5b476-cb03-428c-bee9-8acfcee8be8c,876 Kenyatta Lodge,Suite 497,Pearlmouth,Virginia,07270,Cooperative,2028236
6ea027f9-ca79-4647-a6fb-57360b212874,12349 Halvorson Extension,Apt. 211,North Esperanza,Indiana,99057-8655,Condo - 5+ stories,700618
c8b107f8-c5f0-43ec-8e20-84e17afe1d95,50157 Wilhelm Loop,Suite 664,Mrazton,Ohio,99131,Leasehold,10207769
f0972687-a712-40e3-bb10-f995a5696e16,8122 Purdy Manors,Suite 633,Kunzetown,California,09473,Modular,2844546
d1f39f1e-c6b6-4a5d-8fca-47c0f01be178,88887 Ardith View,Apt. 027,North Mathiasland,Rhode Island,24004-8661,Single family home,15718675
b57bb93b-010e-4a61-af70-42f337d4a4b3,66336 Crona Meadows,Suite 444,Gradyhaven,Oregon,86176,Townhouse,10015711
d08f2e13-26f8-4404-9658-306613b9c880,098 Tillman Parkways,Suite 922,Port Alisaburgh,Ohio,10687,Townhouse,8334039
9f14f584-1069-4dfe-b18e-a6afdb5fe4fa,44236 Wilderman Rapids,Apt. 170,Goodwinmouth,Ohio,77473-8059,Mobile or manufactured,1631149
35c9a181-48ad-4947-984e-603fd7152026,0018 Bradly Crescent,Suite 168,Stantonburgh,Connecticut,78877,Condo - 4 or fewer stories,28329574
6a16b735-b74f-40c9-b828-41c2f469d661,8265 Abshire Wells,Apt. 457,South Oswaldoberg,Michigan,24740,Mobile or manufactured,5650837
77359878-54d6-423f-b56d-389d08853695,085 June Throughway,Apt. 161,Elyssamouth,Oklahoma,85723-8732,Condo - 5+ stories,11048275
2f1571fe-c8e0-4693-9f56-443c72614121,61518 Anthony Cape,Suite 351,Mertieville,Alabama,38755,Condo - 5+ stories,7617508
c371cd5c-71db-41df-913e-b26cc7533dcd,351 Abernathy Locks,Apt. 140,Milanside,New Hampshire,91505-3689,Modular,5503799
05dfa6b2-2ad2-4d8d-b695-d8c5e99611fe,332 Kari Points,Suite 919,Willton,Wyoming,64107,Mobile or manufactured,116282
a859dbd6-1375-4222-8032-01ef9b0069e8,34729 Marcus Port,Apt. 010,Port Treverton,Rhode Island,65565-8788,Modular,4882665
623be511-e6b2-4bb1-9387-9d09016b8d8c,1632 Domenick Circles,Apt. 232,Dorianhaven,Virginia,28630,Condo - 4 or fewer stories,27981257
048b88de-3928-4f79-9c57-f12b80bb1841,43160 Gorczany Plains,Suite 223,Lake Lessie,Washington,16093,Leasehold,8187985
6c64c9b2-4d14-42fa-91e3-3dcee5b8985e,145 Bogisich Lodge,Apt. 332,Rosiefort,Delaware,18746,Townhouse,22388360
3da97479-8bdd-4947-bae3-092c60eeb6df,329 Haag Crest,Suite 078,Juwanview,Massachusetts,14305-9160,Leasehold,339443
a4b9750e-7e99-4e6c-9b03-0fd3c2e8707e,755 Amber Spurs,Apt. 294,Samhaven,Virginia,63631,Modular,12916379
52bc13df-8479-4dc1-b3c5-071d2e7eed18,58336 Mariela Inlet,Apt. 503,Gaylordland,New Hampshire,30062,Cooperative,25219175
63642267-108e-4ea0-8e76-48424f198688,6306 Jeff Crossing,Apt. 927,Donnellyton,Alabama,51113,Townhouse,28088464
41c0d7b2-5315-4cf9-91f6-33149adff960,745 Kayden Landing,Suite 767,Alexandroburgh,Wisconsin,12768-6148,Modular,17027264
e2b079f4-9a16-402d-93c1-0e4400eb0b37,07938 Keeling Ferry,Suite 761,Olinfort,New York,97614-7872,Mobile or manufactured,15742051
9a855ca5-dc9b-4be2-89bf-72561d7c500e,51640 Torrance Glen,Apt. 951,Carlottashire,Florida,61586,Modular,12391045
310c2683-6b51-4084-822d-81e2ee222294,692 Ziemann Expressway,Apt. 544,Jakaylafurt,Wyoming,77591-8079,Condo - 5+ stories,10962441
71083853-b438-4136-a1b6-e9dc521016c8,04977 Johnson Burgs,Apt. 855,Johnsonshire,Minnesota,47561-5462,Cooperative,3819718
7fc5116a-fc06-49d3-ae47-4632c77c8bbe,732 O'Keefe Springs,Suite 766,New Royal,Ohio,54306-9824,Mobile or manufactured,8521185
ed53b29e-4866-4f04-aa02-97d276d1ddfb,69091 Dickinson Plain,Suite 193,Anaisview,Kentucky,61533,Modular,6710273
b37a356f-2423-435e-bd65-63b25d7bf693,89253 Feeney Ramp,Suite 281,North Theresiaville,California,53894-6282,Mobile or manufactured,24900336
b3142ea0-8b75-4d44-89a1-39601ac1249e,26797 Lolita Wall,Apt. 547,Morarland,North Carolina,31493-9935,Condo - 5+ stories,9778921
a506f25e-48c2-4def-bd2d-43df4775b20f,7404 Kilback Hill,Suite 297,Rogahnborough,Georgia,48297-6738,Cooperative,21828093
095ef3e0-0501-4229-9f2f-876e75310d69,43570 Gladyce Camp,Apt. 254,Parisianmouth,Washington,97794-2546,Single family home,8590948
6bbbaac8-a381-4a77-92b0-906b49e4c34d,2574 Kristy Parks,Apt. 922,Moorefurt,Oregon,57409,Modular,14360536
abdd5ccc-f83e-4ae8-83ee-44eccbd81852,8366 Larkin Walk,Suite 346,Robelside,Tennessee,92275-4428,Townhouse,28316504
b689f8c7-a0fd-4749-b21e-502137f0fc41,1850 Peter Passage,Suite 465,Port Janicemouth,Arkansas,95200,Townhouse,15240531
c426b833-c602-4970-8890-b5e462890802,123 Jacobi Islands,Apt. 477,Rahulbury,Connecticut,51163,Condo - 4 or fewer stories,20331662
92eed27e-3f83-4ee7-a486-2d6ec3ddd83e,2082 Lang Street,Suite 115,Corenebury,Nevada,72556-2892,Single family home,15491746
a78820c6-44a7-41af-8e91-7609ca8deb15,02849 Graham Valley,Suite 044,Christyfort,Nebraska,68669-4655,Condo - 5+ stories,7567561
5397b245-3034-4526-8f4a-fbc9e92e21c2,17708 Vicky Mall,Suite 195,North Lessieland,Wisconsin,50442,Condo - 4 or fewer stories,14436908
49f43418-1f51-4a2e-aaa6-f19b1284bc3a,00155 Langosh Cliffs,Suite 474,New Brennaside,Kansas,20020,Leasehold,1028966
2c5c000c-72f0-48d1-b8f7-a9d79395f51a,6318 Moore Shoal,Apt. 397,Karianneberg,North Carolina,04871-4447,Leasehold,24437443
d7e7055b-ec04-4402-b8b2-0631effd086b,7165 Kutch Walk,Apt. 475,West Carmelaborough,Hawaii,15662-3731,Condo - 4 or fewer stories,26667873
4de4f9ca-cabf-4ad2-b9bc-309a950d163e,2049 Krystel Shoals,Suite 149,Lake Alessandraland,Wisconsin,90350,Condo - 4 or fewer stories,11465731
ffebdaa5-ca28-4a9f-92c3-423e3d9a065a,85998 Lockman Flat,Suite 511,Jamesonstad,Massachusetts,41655,Mobile or manufactured,7286212
8f9ed294-0171-4449-9cf9-399e4f2a941f,861 Feil Green,Suite 624,Mrazside,Rhode Island,38138-7258,Modular,1188243
4fba1f04-b031-4253-9084-0eb0f9e3cc79,50800 Bernhard Junction,Apt. 879,Lake Maymie,Oklahoma,92950,Condo - 4 or fewer stories,13135875
36d4904a-f2f2-4427-a45f-1c733b263279,17221 King Ramp,Suite 868,Ismaelborough,South Carolina,00162,Single family home,22063407
3a6bffb6-9730-47db-9e3d-11fd93df6c04,55691 Vickie Camp,Suite 559,North Demario,North Dakota,87606,Townhouse,27454306
85d7a659-b3ac-4154-87e8-6f325fe5919c,312 Kris Trafficway,Suite 416,Josiannefurt,Nevada,73961-0280,Single family home,11958875
686b044b-a18d-42a0-aa86-9697e40b993c,0502 Brent Flat,Suite 636,New Francis,Indiana,38232,Condo - 4 or fewer stories,3101067
465a6da0-ebde-45e3-aadb-2ffa698c0fe2,038 Freddie Plains,Apt. 777,New Susanfort,Missouri,78657,Modular,12011427
efef329b-9249-4df2-aff2-24519d61e117,5576 Schuppe Fall,Apt. 959,Claudineside,New Jersey,92718-9691,Mobile or manufactured,332078
853a8852-24bc-4515-a9e9-aa0f81365a29,5661 Leannon Forge,Apt. 389,North Ariellemouth,Wyoming,76617-2417,Leasehold,13099400
fda4c1b8-40b6-4104-9212-c36862fcb2db,1576 Ortiz Manor,Suite 427,Elliotttown,New Hampshire,66752-7426,Condo - 4 or fewer stories,2403456
f54afdb7-b01f-4e30-82b7-3d4481ae079a,48705 Heidenreich Extension,Suite 334,West Dean,Vermont,47744,Condo - 4 or fewer stories,24600573
d6a98cd6-86bb-42e2-ad2b-19e452245be0,04612 Monty Orchard,Suite 387,Kyramouth,Maryland,02949-0374,Modular,1555354
e2a5a4a5-265e-4b08-b5fe-7a0ff98728fa,4586 Mathilde Squares,Apt. 541,Johnstonbury,Montana,66278-4452,Single family home,11125923
dd68a33c-4073-4bc3-b388-72ef52608749,65441 Malvina Centers,Suite 983,North Corneliusburgh,North Dakota,62310,Single family home,18242616
6905b8aa-4528-4d56-8606-c1b32f274738,9870 Esther Via,Suite 705,Lake Bette,South Dakota,56294,Leasehold,3763454
d8c18ff8-0ceb-4811-ad84-11d9d28a220f,0449 McCullough Rue,Suite 662,South Remington,Connecticut,09813,Leasehold,5366848
0499d454-501e-44a5-a142-eb6cf9a9bfb1,4425 Kirlin Forks,Suite 751,Lake Keely,Alaska,88790,Single family home,17805005
bbbb5cb7-5821-41fe-9f5f-de1bd0fe612e,510 Madison Drive,Suite 788,West Evert,Mississippi,12321,Modular,26141574
18de5159-eb58-4392-aceb-74719e225e5b,23019 Nicolette Dale,Apt. 067,Deckowfurt,Minnesota,24609-3278,Condo - 5+ stories,27821554
dcc20760-a50a-40e5-9f33-f5025fb221da,311 Lubowitz Fort,Apt. 794,Reneberg,Kansas,52246-4169,Mobile or manufactured,5788185
54921c2a-e0d3-42d7-9582-391808e5abb1,099 Ondricka Forks,Apt. 674,Mariettahaven,Montana,34240-5684,Modular,19313018
e2605146-d662-4602-808f-4a525943b6a4,8975 Glover Well,Apt. 641,Schuppeland,Alabama,14590-5032,Mobile or manufactured,11023442
2dd2df5a-2b38-48d6-aa4d-0de35d5b271b,02881 Noel Ford,Suite 663,West Arne,Massachusetts,26082,Leasehold,7047957
66ff4c38-f8f1-4174-859c-eedcdc059b63,9195 Osvaldo Dam,Apt. 153,New Loren,Nebraska,34505,Leasehold,15511264
8ed84057-e60c-41c6-b6f3-6ce1eff84b09,511 Alva Flat,Apt. 112,Robertchester,Pennsylvania,80015-8342,Mobile or manufactured,27704608
e6aa8eb3-71e4-46a6-a789-9ecfcc6375b9,364 Erdman Corner,Suite 834,Toystad,Kansas,39265-8218,Leasehold,9444541
c55454ba-a163-4bc3-811b-8a7c7ba38c1e,873 Gleichner Crossing,Apt. 214,Lueilwitzside,West Virginia,45827,Condo - 5+ stories,10662383
822077da-6d49-4132-8bea-81c490e356ad,2424 Langosh Groves,Apt. 715,Lake Mathildeside,South Carolina,55261,Modular,10800739
a8b46a15-7982-4d1b-ad4f-7b8c1531c1db,7531 Kemmer Village,Apt. 299,North Ivaland,Wyoming,77599,Leasehold,6949413
97f98b4c-3356-4ec9-8248-9b14def599b7,94512 Harber Streets,Suite 944,Monahanmouth,Wyoming,40389,Leasehold,29040466
7f5c2f1d-5788-44ea-9bd4-a88811a00ca9,16124 Rau Path,Apt. 328,Westberg,Iowa,69513,Townhouse,9231479
c52cb5c6-72ad-4656-9c79-6ac50283ee29,338 Nicolas Lodge,Apt. 130,Peytonberg,Utah,41564-5604,Condo - 5+ stories,15989096
2732fb1d-7cbe-4a7f-b7a8-01f4d16c5ab3,2601 Leffler Pine,Suite 574,McGlynnstad,Oregon,37685-0029,Condo - 5+ stories,8454086
a047cfb9-8bf3-419e-bc3a-2299dd33f865,81701 Elmore Branch,Apt. 537,Jacobsonburgh,Kentucky,94109,Condo - 5+ stories,13311023
f5524ad5-685e-461d-80b7-a9ccbd57f8ec,57723 Dolly Centers,Apt. 363,Dickensmouth,Vermont,85748-4876,Cooperative,2149485
866a9547-591d-4a53-ab9c-3cb243751600,39091 Brett Keys,Apt. 174,Berniermouth,Mississippi,50071-8574,Townhouse,15540218
8cc71068-f96f-410b-98ef-65c9261b2fc6,04076 Zaria Flat,Suite 948,Jacobiberg,Mississippi,02650,Cooperative,6469813
aadaecca-c923-4ff8-9ef9-92150f901891,91615 Nienow Dam,Apt. 552,Markusmouth,Oregon,05773-2666,Mobile or manufactured,3202986
0fff3504-d7d5-4e9e-b774-50afb323e65e,28128 Kristina Inlet,Apt. 700,Lake Winifredmouth,Kentucky,11728-6533,Single family home,26568242
1adfbc22-01fc-4d48-a603-1781997b7f27,68397 Cole Viaduct,Apt. 323,Janaemouth,Wyoming,86668-5267,Condo - 4 or fewer stories,16304737
6fa29614-b2db-45c1-9588-d6df7e2db9ab,8703 Eloy Islands,Apt. 081,North Lacy,Arkansas,98905-7812,Mobile or manufactured,24546445
d9a01425-9064-44c5-824e-23a67de0ef2e,5111 Brody Harbor,Apt. 723,South Ellis,Pennsylvania,58108,Condo - 5+ stories,4980434
d4c00445-50aa-4e98-a2fc-58c4fab20887,050 Runte Street,Apt. 384,Boscoside,Idaho,90647-5497,Modular,991383
3f378e90-a799-4f23-a163-ad4d0dae6fc4,97302 Vergie Unions,Suite 518,West Krystel,Wisconsin,49472,Mobile or manufactured,14527239
e1fba18a-e833-44f8-b77a-4cba363160e4,711 Beatty Lodge,Apt. 977,Lake Parkerton,Massachusetts,70821-5072,Condo - 4 or fewer stories,14305707
eeea6983-9022-4121-b46d-a94b7c96e17f,412 Rosendo Via,Apt. 199,Lake Joshuabury,Nebraska,42064-0911,Cooperative,8867732
1532f4b4-07c7-4c3d-9912-5a89870c7d39,621 Feil Turnpike,Suite 626,North Manuela,Vermont,13649-0305,Cooperative,1533338
2683f8b4-d0b2-45f0-bb9f-a6e357611782,23937 Savanah Fields,Apt. 849,West Erynton,New Jersey,16319-3557,Townhouse,17398265
06dc9b2b-c8ea-4761-9a92-05246b83a9c7,67749 Deshaun Light,Apt. 104,Heaneyburgh,Idaho,34390-4285,Townhouse,9285641
e9bf37db-daa0-4ff3-aa13-13502d5afa5e,83031 Larissa Pine,Suite 244,Labadiemouth,Arkansas,91402-8537,Cooperative,24922465
1b670c45-d5e1-4515-9b11-e998c056fa0e,7133 Porter Underpass,Apt. 986,Kesslerchester,Tennessee,02892,Modular,29387240
56b1ff57-4ceb-4f7a-9268-fadcf94c08be,57131 Berge Crescent,Apt. 696,West Hudsonmouth,Kentucky,05523-9504,Single family home,1462112
6507887b-3431-430c-97a6-205fb3e8c7a2,62624 Jason Causeway,Apt. 417,Emilville,Delaware,77618,Mobile or manufactured,20023533
e56624b7-1edf-4d92-9258-123e83b75348,8996 Haley Expressway,Apt. 066,South Thorabury,Florida,93738-6597,Single family home,13206797
f279ffde-59e0-4830-acce-c2a6dd862875,172 Kelvin Harbors,Suite 210,Port Ariannaberg,Nevada,79537-3467,Townhouse,19561224
6aa29e7c-cdad-408c-b3e7-f882f0481795,0589 Nitzsche Mountains,Suite 077,North Americamouth,Indiana,18340-9861,Condo - 4 or fewer stories,25591366
8db44a86-2277-4a43-a271-d29501f2197f,5720 Francesco Run,Apt. 785,Port Heloisestad,Michigan,41650-7962,Mobile or manufactured,17240620
ce5fab8c-f137-4bd2-b5ab-49c2c7413f80,90140 Morton Burg,Apt. 448,Hermanton,South Carolina,93622-5281,Condo - 4 or fewer stories,23005234
cd340a1e-c25a-4f62-b047-cff1ca8de2b5,344 Misty Stream,Apt. 582,Dakotastad,Alabama,12291,Condo - 5+ stories,10412646
0e5f1788-c141-42f2-b637-9a645ffeb52d,99476 Jacobs Junctions,Suite 667,South Sanford,Minnesota,47009,Leasehold,29880459
2a07cd9f-fd4b-49bf-b3bb-908b57f18885,152 Deshawn Burgs,Apt. 814,Spencerview,Wyoming,81068,Condo - 5+ stories,11747991
325da8ba-e4ca-4020-a0b2-9b907e6cb742,3256 Ziemann Point,Apt. 343,South Elodyside,South Carolina,35574,Townhouse,13941309
e605e9e8-5350-4165-9e1c-ebdb1ecb8d51,57377 Harvey Centers,Apt. 491,Lake Sheila,West Virginia,41630-4125,Leasehold,11812766
b79b4b9e-8b62-412e-b123-31656eed7de5,42450 Shanahan Orchard,Apt. 372,Romamouth,Florida,54195,Single family home,8411431
c9c4da49-8d6d-4ad5-97ce-09b7f044402e,068 Hegmann Course,Apt. 405,Port Pamela,Arkansas,11562,Single family home,5300713
330d9124-8afb-4cc3-b40f-a5aab87bb6da,93712 Mann Dam,Suite 115,Anatown,Rhode Island,47227-2839,Cooperative,22871701
6db225a0-fe1b-44ba-a3a1-248fc7e5ac97,93684 Franecki Extension,Suite 706,Kundefurt,Kentucky,27447,Condo - 5+ stories,2275506
cac15032-f1a0-44e5-88fb-db6e51bf7a6f,69962 Remington Course,Apt. 060,Prudencehaven,Hawaii,53461-7979,Single family home,28540261
ae91dc50-b1a0-4e7f-9944-45b871dd1e23,6972 Walsh Manor,Suite 871,Nicolasmouth,Louisiana,01245,Cooperative,8351743
8fcf99aa-41fa-4e27-8852-e46af0382c6d,47120 Lockman Ports,Apt. 198,West Svenburgh,Missouri,36008,Single family home,2617926
c3b6cf71-942d-4c79-b203-8f0fb79c330d,26993 Charley Motorway,Suite 456,Haylieshire,Vermont,64967-2842,Condo - 5+ stories,17261692
da0ed321-2594-404e-8869-226f26d7deb0,6877 Schmidt Shoal,Apt. 389,Port Mortimer,Nevada,70399-7396,Leasehold,16023825
42032f64-43b1-48b0-ac2b-4f86189760ae,9788 Ezra Terrace,Suite 696,Franciscohaven,Virginia,01006,Condo - 5+ stories,23458158
03152f29-ca0a-462f-b358-faff9fd6867d,72803 Klein Valley,Apt. 520,Port Dedrick,Texas,61243,Condo - 5+ stories,4679635
768ed5ef-52c9-457e-b4d2-c28979864613,523 Ian Knolls,Apt. 307,West Benny,Vermont,63117-2938,Modular,951052
3111cc4e-b83a-4d11-94e9-743ded88fcf7,831 Zane Key,Apt. 157,Enoshaven,South Dakota,97285-2235,Single family home,27397962
0d2bf490-3c59-418b-a613-eef980323f12,541 Dane Extension,Apt. 488,Tateburgh,South Carolina,35258-0775,Condo - 4 or fewer stories,5790517
1ce0bc14-3584-4713-b4b4-7e4d2b9f9d94,65273 Lonnie Place,Apt. 619,Ozellamouth,Connecticut,09541-2616,Townhouse,22353358
e5399ba9-1500-479e-ac57-7ec4e5d58819,295 Heidenreich Rest,Apt. 158,Donnellyhaven,Massachusetts,19205-7867,Townhouse,19757549
23a98967-045f-423d-82a6-d54b7b645b0c,198 Erling Row,Apt. 683,Lottieside,Minnesota,90591,Cooperative,26256599
d11f380d-b0a7-4269-82f0-2d7570cf439f,19129 Pagac Cliff,Suite 982,Dickinsonside,Utah,92338,Mobile or manufactured,18025119
32c7653d-e9a1-41df-ae19-9ea0918ffd5b,7807 Kiehn Common,Apt. 945,Goodwinfurt,Oregon,61918,Condo - 4 or fewer stories,16659903
b054e493-2d2e-41c5-baeb-adfb76ec30d5,61080 Koss Inlet,Suite 909,Morarhaven,New Hampshire,70054-3193,Modular,28871704
994ce895-9b34-4f27-a210-9489774f7e40,8386 Ross Union,Suite 325,Port Drakeborough,Alaska,79336,Leasehold,15942517
4bd03fbd-8506-48a5-b62a-35ec3cdfda60,897 Pfannerstill Harbor,Suite 093,Veumfurt,Texas,10111-9215,Modular,22296342
599359c8-957b-46fd-88e0-6845644c4250,56467 Jessika Lane,Suite 725,New Maxime,North Carolina,10894,Cooperative,4851063
71749b4a-8815-4027-bd11-4f7d8e90b017,9968 Kemmer Manors,Suite 914,East Melvin,West Virginia,40152-0574,Condo - 5+ stories,2888831
0894c8ff-aab0-4f81-af9f-08bfc82d14fe,115 McGlynn Roads,Suite 421,Smithborough,Oregon,79245,Cooperative,3179322
723e35b9-052b-4518-9329-fae839c26282,44068 Doyle Throughway,Apt. 171,Sheridanhaven,Virginia,46674,Single family home,25019303
d40b90a0-954e-4ce8-bedd-04c4a97d936c,785 Osbaldo Oval,Suite 532,North Nigel,Maryland,36558-4468,Townhouse,26523283
0c987a59-04f7-45bf-aed0-e9e5283606a1,7049 Moen Coves,Apt. 968,East Sanford,Indiana,87135,Condo - 4 or fewer stories,16033342
e32b51cb-d836-4992-bfcf-38ba6bd98916,84507 Frami Lane,Suite 402,West Quinn,Texas,38501-9255,Condo - 5+ stories,20395316
1a817784-3ed4-40ab-9233-8761bbc52442,883 Lind Mill,Suite 682,Lake Zacharyland,Minnesota,75354,Single family home,5529934
fafe5482-212d-4402-a1b9-c3daf69890e0,91004 Abelardo Cliff,Suite 256,Port Thelma,Massachusetts,53522,Single family home,4734436
71faf8f5-0ec9-4ef1-bc96-5faae6a8a676,591 Deangelo Route,Suite 650,Lake Lessiestad,North Dakota,42434,Mobile or manufactured,3411711
04630ca5-498f-4b48-bb9b-40c88aeec618,850 Renner Squares,Apt. 575,New Maryamland,Maryland,75510-1085,Townhouse,26963437
90613d3b-8051-4360-92d6-1d7872aab1a1,948 Kovacek Summit,Suite 575,West Margaret,New Mexico,92277,Condo - 4 or fewer stories,24289596
46d793e0-9683-49f5-ac1f-90fe49e2425f,2425 Blaise Orchard,Suite 052,Wolffbury,Pennsylvania,04767,Modular,19962277
3ae1de0f-7011-468b-92bb-5462ffc85699,30629 Ida Freeway,Suite 596,Elveraville,Washington,55509,Cooperative,6267501
389b72ad-a7d1-4cda-b102-19ad5eca99f2,3344 Elaina Harbors,Suite 176,New Perry,Virginia,49799,Condo - 5+ stories,25102139
efb50fbe-2d42-413c-a521-3bbc5312f803,62698 Vella Terrace,Suite 938,North Edd,Maine,30265-2585,Leasehold,28117001
2590f241-fd66-4d4b-8b0e-4b387ca5dfee,2190 Lubowitz Lodge,Apt. 597,Hirthestad,Connecticut,94298,Cooperative,19269591
8e873e54-2531-44ac-b7db-0de783e45179,5210 Rogahn Extensions,Apt. 907,Coleport,Colorado,11571-9528,Condo - 4 or fewer stories,19481958
6f972a0d-b8c9-4d1b-9793-a1919f8c87ad,07391 Will Common,Suite 345,Emmerichland,Texas,54842,Condo - 5+ stories,18535179
737252af-ec9f-43ae-b383-48a32a6304cc,478 Dolores Islands,Suite 231,Cruickshankbury,Georgia,40972,Condo - 5+ stories,29644403
ba3b6774-71ea-44b2-b260-ba6da68efe3d,346 Wolff Burg,Suite 182,Charlesfurt,Mississippi,78773-9992,Modular,12073806
55b9c684-348e-4bea-bfcc-7193675ab7f1,9019 Klein Springs,Apt. 859,Justinehaven,North Dakota,51000,Townhouse,8937002
8c71d444-bee0-40dc-9d0f-8645a373fc87,0173 Cruickshank Wells,Suite 524,Port Josefa,Vermont,31132-4121,Leasehold,11417671
16c9f416-83c5-44c6-b31b-949010176bc6,29648 Schumm Alley,Suite 907,South Eliseton,Maryland,92023,Cooperative,25423984
e565c832-57c4-4945-b583-2f5a000a9f6e,71343 Bernita Fords,Apt. 398,Langburgh,North Dakota,32236-8358,Mobile or manufactured,20097390
652f259d-1d0e-42bf-bfab-f03452110ed2,0098 Waino Stravenue,Suite 965,Barrowsstad,California,42339,Townhouse,24452656
1836ebb5-f2ad-4fc6-afd3-881f0d81878c,32294 Thiel Land,Suite 995,Lake Onatown,Pennsylvania,84252,Townhouse,29051523
ccc14c1d-e891-4f0f-9965-d7a0d2ea62ad,390 Zulauf Drive,Suite 825,North Zella,Oklahoma,03120,Mobile or manufactured,20606950
b8342da5-772f-434f-889d-f53a0a955057,268 Sylvan Stravenue,Apt. 805,Jaymeborough,New Mexico,58981-0703,Townhouse,16359752
6c0283d5-bae6-48ac-a8bc-7bb79faff167,49993 Hermann Roads,Apt. 039,Electaside,North Dakota,33019-0076,Single family home,13859606
5da611ca-c661-4484-8c79-3012d22ae856,5067 Corwin Run,Apt. 671,Willmouth,Indiana,76068-0599,Condo - 5+ stories,19671873
e904e255-740c-4c9a-a05d-e828250faa0e,793 Angelica Crossing,Suite 994,New Hadley,Georgia,60029-5051,Condo - 4 or fewer stories,19368036
7a5c301a-5dcb-45a1-bbc7-ea14c0633a37,507 Bergstrom Rest,Apt. 193,Simonischester,California,24680,Mobile or manufactured,1879092
7f7d43ec-ba8c-4602-a23f-3ffeb058b1b8,794 Nadia Groves,Apt. 537,North Nicolas,South Dakota,22876-4014,Single family home,9671142
2b0fec3a-3008-4132-a53b-bfa4e08a96d7,608 Rowe Walk,Suite 102,East Weston,New Mexico,53832-1978,Mobile or manufactured,6829937
d9ac92d9-87a0-4146-9cde-2fd3d22486af,6806 Jast Loaf,Apt. 403,Lake Meredith,Arizona,74079,Modular,17349217
072b8c7d-08f5-40c9-bc8f-0e0ed6a162b2,1635 Virgil Ranch,Suite 376,Weimannburgh,Connecticut,86238,Townhouse,7214098
414de805-68d2-46fb-a678-78d9f56066dd,7170 Stoltenberg Islands,Suite 264,South Terenceton,California,96149-9082,Single family home,10599632
d50dc964-72b3-4ea8-a048-707a1dc52eba,287 Cole Rapids,Apt. 916,East Jaronhaven,Illinois,53114-6597,Single family home,28968231
38ab8309-57ea-4466-b041-a1bdcf5880e4,90628 Waelchi Terrace,Suite 434,New Cristina,Georgia,77723,Mobile or manufactured,24804371
3b9a1027-71d4-42f5-b321-4d2a77aaee87,23590 Mark Wells,Suite 247,Lake Odessaland,Arizona,12057,Leasehold,12469255
bf2ad25d-f642-402b-a443-f98dc38dd685,3210 Khalid Ramp,Apt. 928,Bernierburgh,Idaho,76490-9360,Mobile or manufactured,3859608
1e6bc447-b383-4cb3-acbf-0754cc402889,29301 Regan Loaf,Apt. 762,Corbinport,Hawaii,89606-8051,Modular,20311518
ea8493b5-dd76-41d7-8e4b-687912c382bc,507 Tyree Squares,Apt. 053,Lake David,New Hampshire,54261-2520,Mobile or manufactured,7410008
ce4fb412-b81c-4c7f-b64a-386774e6ad5a,008 Heidenreich Streets,Suite 954,Jettiestad,Indiana,78684,Modular,11979734
fe172568-e013-4571-9a3b-c68427c8f6b3,097 Ellie Canyon,Apt. 407,Tillmanview,Oregon,67265,Condo - 5+ stories,13822896
